reference_date,year,state_code,sex_code,age_code_official,age_years,age_group,population_persons,unit,quality_flag,census_basis,series_break_before,source_id,input_class,denominator
2024-12-31,2024,03,M,ALT007,7.0,0-17,40039,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT008,8.0,0-17,40432,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT009,9.0,0-17,39478,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT010,10.0,0-17,39369,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT011,11.0,0-17,37662,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT012,12.0,0-17,37884,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT013,13.0,0-17,37219,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT014,14.0,0-17,38846,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT015,15.0,0-17,38463,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT016,16.0,0-17,39655,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT017,17.0,0-17,40573,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT018,18.0,18-29,41019,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT019,19.0,18-29,41610,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT020,20.0,18-29,41787,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT021,21.0,18-29,40508,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT022,22.0,18-29,42247,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT023,23.0,18-29,44409,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT024,24.0,18-29,47582,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT025,25.0,18-29,48455,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT026,26.0,18-29,49388,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT027,27.0,18-29,50323,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT028,28.0,18-29,49196,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT029,29.0,18-29,48264,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT030,30.0,30-44,48684,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT031,31.0,30-44,50311,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT032,32.0,30-44,50873,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT033,33.0,30-44,51185,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT034,34.0,30-44,53491,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT035,35.0,30-44,52737,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT036,36.0,30-44,53944,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT037,37.0,30-44,52824,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT038,38.0,30-44,51866,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT039,39.0,30-44,49593,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT040,40.0,30-44,49188,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT041,41.0,30-44,49170,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT042,42.0,30-44,49673,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT043,43.0,30-44,48943,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT044,44.0,30-44,48678,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT045,45.0,45-64,46442,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT046,46.0,45-64,46192,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT047,47.0,45-64,45655,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT048,48.0,45-64,45472,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT049,49.0,45-64,44223,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT050,50.0,45-64,45074,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT051,51.0,45-64,45812,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT052,52.0,45-64,50037,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT053,53.0,45-64,54929,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT054,54.0,45-64,57329,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT055,55.0,45-64,62567,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT056,56.0,45-64,65356,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT057,57.0,45-64,66660,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT058,58.0,45-64,67743,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT059,59.0,45-64,66649,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT060,60.0,45-64,66174,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT061,61.0,45-64,64702,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT062,62.0,45-64,62356,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT063,63.0,45-64,61523,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT064,64.0,45-64,57590,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT065,65.0,65-74,55395,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT066,66.0,65-74,51450,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT067,67.0,65-74,50014,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT068,68.0,65-74,48196,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT069,69.0,65-74,45528,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT070,70.0,65-74,43403,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT071,71.0,65-74,41114,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT072,72.0,65-74,40740,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT073,73.0,65-74,39530,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT074,74.0,65-74,38665,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT075,75.0,75-84,37333,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT076,76.0,75-84,33747,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT077,77.0,75-84,29572,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT078,78.0,75-84,26205,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT079,79.0,75-84,19937,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT080,80.0,75-84,25372,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT081,81.0,75-84,25218,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT082,82.0,75-84,23042,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT083,83.0,75-84,26159,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT084,84.0,75-84,24958,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT085,85.0,85-89,22431,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT086,86.0,85-89,19280,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT087,87.0,85-89,15784,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT088,88.0,85-89,12544,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT089,89.0,85-89,10076,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,03,M,ALT090UM,90.0,90+,24272,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT000,0.0,0-17,2941,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT001,1.0,0-17,3173,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT002,2.0,0-17,3147,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT003,3.0,0-17,3467,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT004,4.0,0-17,3453,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT005,5.0,0-17,3545,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT006,6.0,0-17,3664,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT007,7.0,0-17,3542,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT008,8.0,0-17,3489,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT009,9.0,0-17,3302,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT010,10.0,0-17,3364,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT011,11.0,0-17,3176,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT012,12.0,0-17,3126,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT013,13.0,0-17,3032,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT014,14.0,0-17,3147,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT015,15.0,0-17,3172,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT016,16.0,0-17,3237,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT017,17.0,0-17,3299,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT018,18.0,18-29,3313,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT019,19.0,18-29,3392,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT020,20.0,18-29,3835,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT021,21.0,18-29,4164,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT022,22.0,18-29,4086,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT023,23.0,18-29,4400,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT024,24.0,18-29,4799,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT025,25.0,18-29,4944,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT026,26.0,18-29,4860,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT027,27.0,18-29,5098,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT028,28.0,18-29,4922,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT029,29.0,18-29,4942,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT030,30.0,30-44,4732,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT031,31.0,30-44,4811,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT032,32.0,30-44,4773,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT033,33.0,30-44,4770,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT034,34.0,30-44,4798,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT035,35.0,30-44,4885,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT036,36.0,30-44,4829,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT037,37.0,30-44,4727,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT038,38.0,30-44,4670,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT039,39.0,30-44,4436,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT040,40.0,30-44,4421,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT041,41.0,30-44,4541,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT042,42.0,30-44,4594,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT043,43.0,30-44,4285,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT044,44.0,30-44,4386,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT045,45.0,45-64,4046,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT046,46.0,45-64,4129,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT047,47.0,45-64,4079,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT048,48.0,45-64,4020,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT049,49.0,45-64,3972,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT050,50.0,45-64,3839,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT051,51.0,45-64,3967,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT052,52.0,45-64,4150,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT053,53.0,45-64,4474,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT054,54.0,45-64,4506,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT055,55.0,45-64,4782,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT056,56.0,45-64,5038,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT057,57.0,45-64,5029,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT058,58.0,45-64,5107,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT059,59.0,45-64,5226,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT060,60.0,45-64,5081,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT061,61.0,45-64,5066,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT062,62.0,45-64,4971,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT063,63.0,45-64,4704,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT064,64.0,45-64,4667,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT065,65.0,65-74,4568,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT066,66.0,65-74,4356,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT067,67.0,65-74,4259,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT068,68.0,65-74,4028,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT069,69.0,65-74,3920,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT070,70.0,65-74,3822,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT071,71.0,65-74,3669,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT072,72.0,65-74,3654,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT073,73.0,65-74,3584,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT074,74.0,65-74,3528,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT075,75.0,75-84,3473,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT076,76.0,75-84,3213,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT077,77.0,75-84,3035,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT078,78.0,75-84,2861,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT079,79.0,75-84,2246,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT080,80.0,75-84,2657,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT081,81.0,75-84,2713,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT082,82.0,75-84,2741,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT083,83.0,75-84,2933,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT084,84.0,75-84,2864,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT085,85.0,85-89,2722,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT086,86.0,85-89,2501,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT087,87.0,85-89,2123,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT088,88.0,85-89,1850,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT089,89.0,85-89,1538,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,F,ALT090UM,90.0,90+,4820,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,M,ALT000,0.0,0-17,3090,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,M,ALT001,1.0,0-17,3291,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,M,ALT002,2.0,0-17,3375,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,M,ALT003,3.0,0-17,3641,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2024-12-31,2024,04,M,ALT004,4.0,0-17,3650,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
