date_key,reference_date,year,age_code,age_label,population_persons,unit,source_id,input_class,geography,denominator,series_basis
2021,2021-12-31,2021,ALT000,unter 1 Jahr,791254,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT001,1-Jährige,780795,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT002,2-Jährige,789145,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT003,3-Jährige,803334,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT004,4-Jährige,810805,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT005,5-Jährige,816142,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT006,6-Jährige,789397,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT007,7-Jährige,779278,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT008,8-Jährige,752469,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT009,9-Jährige,750855,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT010,10-Jährige,734666,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT011,11-Jährige,752600,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT012,12-Jährige,741247,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT013,13-Jährige,760080,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT014,14-Jährige,754868,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT015,15-Jährige,740018,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT016,16-Jährige,750057,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT017,17-Jährige,766249,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT018,18-Jährige,772950,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT019,19-Jährige,797706,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT020,20-Jährige,831435,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT021,21-Jährige,884287,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT022,22-Jährige,902991,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT023,23-Jährige,930132,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT024,24-Jährige,973682,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT025,25-Jährige,968595,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT026,26-Jährige,953757,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT027,27-Jährige,966208,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT028,28-Jährige,994633,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT029,29-Jährige,1009536,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT030,30-Jährige,1042411,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT031,31-Jährige,1134154,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT032,32-Jährige,1118705,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT033,33-Jährige,1141779,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT034,34-Jährige,1116555,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT035,35-Jährige,1094982,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT036,36-Jährige,1061333,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT037,37-Jährige,1053033,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT038,38-Jährige,1053223,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT039,39-Jährige,1072623,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT040,40-Jährige,1062573,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT041,41-Jährige,1066630,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT042,42-Jährige,1014635,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT043,43-Jährige,999583,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT044,44-Jährige,988878,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT045,45-Jährige,969960,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT046,46-Jährige,943804,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT047,47-Jährige,954234,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT048,48-Jährige,959948,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT049,49-Jährige,1036458,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT050,50-Jährige,1135710,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT051,51-Jährige,1174754,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT052,52-Jährige,1257877,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT053,53-Jährige,1313453,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT054,54-Jährige,1343318,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT055,55-Jährige,1374519,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT056,56-Jährige,1373938,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT057,57-Jährige,1394414,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT058,58-Jährige,1376677,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT059,59-Jährige,1327249,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT060,60-Jährige,1300524,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT061,61-Jährige,1250775,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT062,62-Jährige,1208290,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT063,63-Jährige,1134297,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT064,64-Jährige,1100158,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT065,65-Jährige,1061809,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT066,66-Jährige,1020393,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT067,67-Jährige,991948,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT068,68-Jährige,951916,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT069,69-Jährige,941864,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT070,70-Jährige,913046,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT071,71-Jährige,902997,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT072,72-Jährige,862165,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT073,73-Jährige,776134,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT074,74-Jährige,718950,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT075,75-Jährige,614207,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT076,76-Jährige,530053,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT077,77-Jährige,694896,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT078,78-Jährige,691201,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT079,79-Jährige,653265,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT080,80-Jährige,769265,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT081,81-Jährige,777644,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT082,82-Jährige,732760,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT083,83-Jährige,644569,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT084,84-Jährige,561973,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,ALT085UM,85 Jahre und mehr,2625444,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2021,2021-12-31,2021,TOTAL,Insgesamt,83237124,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2011 basis
2022,2022-12-31,2022,ALT000,unter 1 Jahr,724711,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2022,2022-12-31,2022,ALT001,1-Jährige,786020,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2022,2022-12-31,2022,ALT002,2-Jährige,773830,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2022,2022-12-31,2022,ALT003,3-Jährige,782423,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2022,2022-12-31,2022,ALT004,4-Jährige,797764,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2022,2022-12-31,2022,ALT005,5-Jährige,806985,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
